,Latitude,Longitude,StopName,StopStatus,VehDistAlongRoute,VehicleRef
0,40.696729,-73.937435,MYRTLE AV/LEWIS AV,at stop,4566.22,6536
1,40.693474,-73.978797,MYRTLE AV/ST EDWARDS ST,approaching,1047.6399999999999,6494
0,40.696882,-73.936114,MYRTLE AV/BROADWAY,approaching,4678.89,6536
1,40.693383,-73.976475,MYRTLE AV/N PORTLAND AV,approaching,1243.6399999999999,6494
0,40.693343,-73.975421,MYRTLE AV/N PORTLAND AV,at stop,1332.6899999999998,6494
1,40.696907,-73.9359,MYRTLE AV/BROADWAY,approaching,4697.16,6536
0,40.696956,-73.935471,MYRTLE AV/BROADWAY,at stop,4733.7,6536
1,40.693338,-73.975257,MYRTLE AV/CARLTON AV,< 1 stop away,1346.46,6494
0,40.696956,-73.935471,MYRTLE AV/BROADWAY,at stop,4733.7,6536
1,40.693295,-73.974112,MYRTLE AV/CARLTON AV,approaching,1443.15,6494
2,40.694937,-73.987163,TILLARY ST/JAY ST,approaching,48.129999999999995,7261
0,40.693295,-73.974112,MYRTLE AV/CARLTON AV,approaching,1443.15,6494
1,40.697011,-73.93498,MYRTLE AV/BUSHWICK AV,< 1 stop away,4775.6,6536
0,40.693233,-73.972476,MYRTLE AV/CARLTON AV,at stop,1581.27,6494
1,40.697262,-73.932697,MYRTLE AV/BUSHWICK AV,approaching,4970.01,6536
0,40.697436,-73.93118,MYRTLE AV/EVERGREEN AV,approaching,5099.38,6536
1,40.693219,-73.972107,MYRTLE AV/VANDERBILT AV,< 1 stop away,1612.4,6494
0,40.697691,-73.928872,MYRTLE AV/HART ST,approaching,5296.03,6536
1,40.693199,-73.971574,MYRTLE AV/VANDERBILT AV,< 1 stop away,1657.38,6494
2,40.695978,-73.985375,MYRTLE AV/FLEET PL,< 1 stop away,317.11000000000007,7261
0,40.697846,-73.927602,MYRTLE AV/HART ST,at stop,5404.48,6536
1,40.693141,-73.970058,MYRTLE AV/VANDERBILT AV,approaching,1785.4,6494
2,40.694559,-73.983874,MYRTLE AV/FLEET PL,< 1 stop away,549.51,7261
0,40.693119,-73.969484,MYRTLE AV/VANDERBILT AV,approaching,1833.84,6494
1,40.697906,-73.927018,MYRTLE AV/DE KALB AV,approaching,5454.21,6536
2,40.693742,-73.983467,MYRTLE AV/FLEET PL,< 1 stop away,646.6400000000001,7261
0,40.698045,-73.925655,MYRTLE AV/DE KALB AV,at stop,5570.1,6536
1,40.693121,-73.969525,MYRTLE AV/VANDERBILT AV,approaching,1830.38,6494
2,40.693742,-73.983467,MYRTLE AV/FLEET PL,< 1 stop away,646.6400000000001,7261
0,40.693122,-73.968776,MYRTLE AV/CLINTON AV,approaching,1893.6699999999998,6494
1,40.69805,-73.925611,MYRTLE AV/STOCKHOLM ST,< 1 stop away,5573.88,6536
2,40.693742,-73.983467,MYRTLE AV/FLEET PL,< 1 stop away,646.6400000000001,7261
0,40.693582,-73.981657,MYRTLE AV/FLEET PL,at stop,806.2,7261
1,40.698191,-73.924278,MYRTLE AV/STOCKHOLM ST,approaching,5687.320000000001,6536
2,40.693208,-73.968021,MYRTLE AV/WASHINGTON AV,approaching,1958.0599999999997,6494
0,40.693384,-73.966509,MYRTLE AV/WASHINGTON AV,at stop,2086.99,6494
1,40.698372,-73.922533,MYRTLE AV/WILSON AV,approaching,5835.81,6536
2,40.693565,-73.981207,MYRTLE AV/ASHLAND PL,< 1 stop away,844.21,7261
0,40.693513,-73.965379,MYRTLE AV/RYERSON ST,approaching,2183.33,6494
1,40.698427,-73.921994,MYRTLE AV/WILSON AV,approaching,5881.68,6536
2,40.693558,-73.981003,MYRTLE AV/ASHLAND PL,approaching,861.45,7261
0,40.698427,-73.921994,MYRTLE AV/WILSON AV,approaching,5881.68,6536
1,40.693713,-73.963658,MYRTLE AV/STEUBEN ST,approaching,2330.2000000000003,6494
2,40.693492,-73.979287,MYRTLE AV/ST EDWARDS ST,< 1 stop away,1006.27,7261
0,40.693443,-73.978021,MYRTLE AV/ST EDWARDS ST,approaching,1113.1399999999999,7261
1,40.693713,-73.963658,MYRTLE AV/STEUBEN ST,approaching,2330.2000000000003,6494
2,40.698422,-73.922039,MYRTLE AV/WILSON AV,approaching,5877.86,6536
0,40.693421,-73.97745,MYRTLE AV/ST EDWARDS ST,at stop,1161.3999999999999,7261
1,40.698512,-73.921185,MYRTLE AV/WILSON AV,at stop,5950.49,6536
2,40.693834,-73.962618,MYRTLE AV/CLASSON AV,< 1 stop away,2418.85,6494
0,40.693405,-73.977043,MYRTLE AV/N PORTLAND AV,approaching,1195.6999999999998,7261
1,40.693851,-73.962479,MYRTLE AV/CLASSON AV,< 1 stop away,2430.68,6494
2,40.698575,-73.920565,MYRTLE AV/KNICKERBOCKER AV,< 1 stop away,6003.25,6536
0,40.693343,-73.975421,MYRTLE AV/N PORTLAND AV,at stop,1332.6899999999998,7261
1,40.694046,-73.96078,MYRTLE AV/CLASSON AV,at stop,2575.59,6494
2,40.698603,-73.9203,MYRTLE AV/KNICKERBOCKER AV,< 1 stop away,6025.8099999999995,6536
0,40.694046,-73.96078,MYRTLE AV/CLASSON AV,at stop,2575.59,6494
1,40.698779,-73.918621,MYRTLE AV/KNICKERBOCKER AV,at stop,6168.7,6536
2,40.693311,-73.974562,MYRTLE AV/CARLTON AV,< 1 stop away,1405.17,7261
0,40.698779,-73.918621,MYRTLE AV/KNICKERBOCKER AV,at stop,6168.7,6536
1,40.693311,-73.974562,MYRTLE AV/CARLTON AV,< 1 stop away,1405.17,7261
2,40.694101,-73.960297,MYRTLE AV/FRANKLIN AV,< 1 stop away,2616.81,6494
0,40.693265,-73.973294,MYRTLE AV/CARLTON AV,approaching,1512.21,7261
1,40.694137,-73.959986,MYRTLE AV/FRANKLIN AV,< 1 stop away,2643.2799999999997,6494
2,40.698811,-73.918309,MYRTLE AV/MENAHAN ST,< 1 stop away,6195.21,6536
0,40.693231,-73.972435,MYRTLE AV/CARLTON AV,at stop,1584.72,7261
1,40.694397,-73.95771,MYRTLE AV/FRANKLIN AV,at stop,2837.3599999999997,6494
2,40.698904,-73.917411,MYRTLE AV/MENAHAN ST,approaching,6271.65,6536
